0.000315455,0.000336021,0.000350425,0.000368433,0.000383526,0.00038859,0.0004011,0.000416431,0.000424684,0.000428927,0.000425374,0.000430808,0.000433896,0.00042852,0.00042121,0.000409424,0.000400109,0.000382569,0.000381473,0.000357964,0.000345052,0.000325276
0.000293171,0.000312614,0.00033058,0.000347114,0.000361529,0.000367253,0.000380878,0.000393757,0.000399652,0.000404211,0.000403953,0.000406397,0.000408593,0.000403909,0.000397559,0.000388295,0.000376619,0.000361232,0.000357338,0.000334095,0.000324565,0.000303798
0.000277469,0.000296618,0.000309419,0.000325739,0.000339943,0.0003464,0.000357988,0.000369959,0.000379005,0.000381443,0.000380455,0.000386211,0.000387456,0.000383436,0.000376258,0.00036826,0.00035536,0.00034274,0.000335022,0.000315213,0.000302563,0.0002853
0.000259742,0.00027875,0.0002925,0.000307679,0.000321868,0.00032891,0.000341222,0.000350182,0.000358232,0.000359027,0.000360357,0.000365422,0.000366684,0.000363433,0.000356101,0.000347273,0.000336103,0.000323901,0.000315796,0.000296513,0.00028493,0.000268696
0.000245747,0.000263605,0.000277267,0.000291415,0.000305098,0.000312821,0.000325429,0.000332874,0.000340418,0.000340575,0.000343457,0.00034754,0.00034907,0.000345712,0.000338321,0.00032964,0.000319244,0.000308037,0.000298451,0.000280851,0.000269339,0.000254135
0.000233181,0.000248969,0.000263777,0.000276453,0.000290753,0.000298299,0.000311485,0.000317658,0.000324187,0.000323688,0.000328913,0.000330988,0.00033297,0.000329831,0.000322464,0.000313311,0.000304601,0.000293496,0.000282457,0.000266734,0.000255738,0.000240705
0.000221955,0.000237156,0.000250949,0.000263221,0.000275897,0.000284273,0.000297605,0.000302989,0.000309288,0.000308881,0.000314259,0.000316086,0.000318112,0.000314667,0.000306885,0.000298927,0.000289612,0.000280052,0.000268133,0.000253877,0.000242459,0.000228661
0.000211652,0.000225686,0.000239492,0.000251216,0.000263572,0.000271808,0.000286227,0.000290355,0.000295598,0.00029546,0.000302136,0.000302122,0.000303617,0.000301343,0.000292912,0.000284962,0.000276665,0.000267754,0.000254909,0.000242597,0.00023069,0.000217479
0.000202158,0.000214948,0.000228907,0.000239821,0.000251306,0.000259546,0.000273443,0.000278157,0.000282727,0.000282795,0.00028966,0.000289452,0.000291532,0.000288374,0.000280214,0.000273707,0.000264512,0.00025604,0.000242946,0.000231499,0.000220011,0.000206906
0.000193362,0.000205195,0.00021921,0.000229787,0.000240526,0.000248833,0.000262729,0.000267522,0.000271221,0.000271544,0.000278592,0.000277832,0.000279582,0.00027634,0.000267922,0.000262516,0.000253059,0.000245342,0.000232384,0.000221229,0.00021048,0.000197147
0.000185715,0.000197058,0.000210759,0.00021941,0.000230664,0.000237922,0.000251509,0.000256698,0.000259895,0.000261373,0.000267913,0.000267108,0.000268648,0.000265941,0.00025757,0.000253055,0.00024345,0.000235133,0.000221991,0.0002129,0.000201266,0.000187962
0.000178553,0.000187785,0.000201446,0.000211319,0.000221352,0.00022863,0.000241244,0.000247153,0.000250371,0.000251395,0.000259293,0.000258377,0.000260526,0.00025679,0.000247637,0.000244193,0.00023414,0.000225864,0.000213203,0.000204735,0.000191555,0.000179897
0.000170299,0.000180474,0.000193653,0.000203909,0.000212913,0.000219862,0.000233166,0.000239451,0.000240342,0.000241607,0.000249078,0.000247156,0.000247337,0.000245939,0.000238285,0.000234719,0.000224552,0.000217794,0.000204333,0.000196101,0.000184787,0.000172394
0.000164148,0.000173343,0.000186647,0.000195319,0.000204828,0.000211243,0.000223298,0.000230428,0.00023093,0.000233633,0.000240546,0.000238992,0.000238961,0.000237876,0.000229514,0.000226607,0.00021592,0.000208285,0.000197059,0.000188613,0.000177137,0.000165194
