9.830336641714340074e-01,9.732892771373236052e-01,9.502349552220459294e-01,9.007116696318043791e-01,8.125059039608765188e-01
9.429755976776023063e-01,9.317952981715047489e-01,9.100711165632865418e-01,8.716320801304857646e-01,8.044825198993537096e-01
9.817672965281837305e-01,9.633445434713521216e-01,9.269758652261598231e-01,8.684418654148156058e-01,7.831438510423944788e-01
9.665011121333418886e-01,9.560982567845788260e-01,9.341337845414554586e-01,8.911115114286510819e-01,8.143305256688523341e-01
1.047027155926507413e+00,1.018929989971675942e+00,9.639859947922914118e-01,8.819614678808350705e-01,7.767664806336241901e-01
9.437716377812551682e-01,9.374352245344670376e-01,9.230390089691693500e-01,8.906658892362593338e-01,8.253933835846875011e-01
9.706045216608013559e-01,9.585967723532545781e-01,9.317549501795709954e-01,8.785844559875434223e-01,7.889636115843368103e-01
9.556756824093500802e-01,9.459250224642247185e-01,9.251095199124440560e-01,8.837903581097041883e-01,8.083321152658697883e-01
9.194733098441121300e-01,9.055789986854466678e-01,8.772314321193136477e-01,8.273986494500548128e-01,7.477769650882092334e-01
1.010641765339300058e+00,9.838641004013943814e-01,9.352570895687554176e-01,8.679606039009744034e-01,7.829749766841418435e-01
9.316409996676358052e-01,9.254443183897723690e-01,9.102739738853975471e-01,8.745233477848741721e-01,8.028616967055987041e-01
9.681024836333781414e-01,9.585066660559304896e-01,9.385812842936599454e-01,8.999455422993585252e-01,8.278794461572777097e-01
9.721693839545989535e-01,9.610167746709401548e-01,9.363533719525461985e-01,8.876273894123728470e-01,8.030000901752725184e-01
1.068373566608547653e+00,1.036528490840931793e+00,9.768715877153026916e-01,8.925044905821890584e-01,7.885563836199195320e-01
9.949616099411725534e-01,9.703636404638483759e-01,9.256905842982723343e-01,8.632251828603122457e-01,7.834755431306977824e-01
9.597580973043338126e-01,9.517316150322038260e-01,9.350378915563134496e-01,9.012354862567567571e-01,8.335959157730856717e-01
9.831858670774007436e-01,9.722590111070630314e-01,9.481193935029427200e-01,9.000990976131241217e-01,8.159853273871094936e-01
9.300666971054930565e-01,9.173376375491302248e-01,8.926216135241498151e-01,8.515259954055415248e-01,7.858503010590106586e-01
9.143421684817937267e-01,9.091636721012719136e-01,8.948690357746609259e-01,8.568601635326535959e-01,7.804676555434488794e-01
1.085692460339137133e+00,1.078403663483684438e+00,1.060043504349674981e+00,1.015829305952417272e+00,9.252189569451289008e-01
9.815180395616033282e-01,9.663737890522373641e-01,9.385898898158586690e-01,8.941744407855309884e-01,8.217152609796406493e-01
1.004488578257332954e+00,9.790112078096854242e-01,9.295955814161338537e-01,8.535603464190482104e-01,7.489480385037466936e-01
9.789685425027043753e-01,9.652192848231117006e-01,9.349412352812952465e-01,8.782705708298170766e-01,7.872788510357434655e-01
9.401780928985484787e-01,9.287094103220511210e-01,9.057678774799525767e-01,8.645724266478583830e-01,7.935946096039876441e-01
1.028394742219115976e+00,1.002649264483483238e+00,9.510514669255696329e-01,8.698594437784996636e-01,7.610260961509298649e-01
9.135117574699196386e-01,9.126549207112784057e-01,9.074592516537474118e-01,8.840691471749109187e-01,8.221674357699892965e-01
9.886362636847948471e-01,9.691055523186735687e-01,9.292831444685575315e-01,8.626334761922456185e-01,7.656995540109194920e-01
9.656859202469113557e-01,9.576764843321636800e-01,9.415391791545955069e-01,9.060923144437579291e-01,8.310526066783533450e-01
9.751587558050670568e-01,9.594817242922436540e-01,9.257364754032521015e-01,8.656426990333260241e-01,7.747784047775104765e-01
9.634183905023542271e-01,9.514660422879220869e-01,9.259171387006833731e-01,8.783730291764864084e-01,7.984120515591212053e-01
9.564723315749337207e-01,9.501969685800110144e-01,9.343600051265857909e-01,8.958488699772427788e-01,8.175688188588712269e-01
9.928998741634786906e-01,9.832489773939870892e-01,9.607592535198460348e-01,9.139239846413881319e-01,8.293617963196445730e-01
9.461326947478030380e-01,9.495033821044338573e-01,9.504924708644557629e-01,9.280657403698321373e-01,8.547814995075597722e-01
9.186358869885220546e-01,9.150068211123218997e-01,9.051781808853432976e-01,8.766524369936539163e-01,8.109036087326115805e-01
9.268950213988205178e-01,9.205583812792081932e-01,9.078652847812961335e-01,8.808306690057740029e-01,8.224996030421424242e-01
9.523181136131598779e-01,9.542662141664773889e-01,9.541343692782561225e-01,9.349229825799790783e-01,8.697023524935406646e-01
9.591244499982077842e-01,9.550782333698539794e-01,9.447462195851841216e-01,9.151290018326059261e-01,8.454595264484314754e-01
1.018289870164220901e+00,1.004735376386748813e+00,9.730850406952147313e-01,9.113760711054349484e-01,8.122329396947192137e-01
1.013429766797021347e+00,9.973030639505089390e-01,9.630911454489952117e-01,9.013279800790772178e-01,8.042257914154105070e-01
9.742730998534104847e-01,9.646938870960424239e-01,9.435754658524381222e-01,9.006481081657251586e-01,8.234868976028241194e-01
9.740293848868804005e-01,9.653402850640796506e-01,9.464900505412048304e-01,9.076728583234452419e-01,8.348853492343566440e-01
1.008719453622610063e+00,9.897118957696859898e-01,9.516085252528122540e-01,8.884043975976549934e-01,7.951951593300554677e-01
9.166320531681655392e-01,9.106809060316295446e-01,8.963249759333772326e-01,8.610618621708491238e-01,7.884764707414593232e-01
9.813992651672219791e-01,9.744532643736033561e-01,9.577556889174887456e-01,9.184056763492641773e-01,8.388188977226954668e-01
1.001826570369775071e+00,9.820815493961898568e-01,9.434927600852230922e-01,8.819624989099075218e-01,7.928608081084040915e-01
9.930157537101421683e-01,9.765763269682625758e-01,9.430100290948060238e-01,8.853689182803258229e-01,7.967259382685059066e-01
9.267423577355832220e-01,9.213384983288959162e-01,9.095440667186233119e-01,8.807969653313981739e-01,8.178150022357031368e-01
9.604840379584573817e-01,9.503979241748528040e-01,9.281539884974112642e-01,8.839429271240872854e-01,8.042744725293761165e-01
9.528852789059075734e-01,9.426167686412847413e-01,9.197375032431871489e-01,8.735996127854136484e-01,7.923326996735218231e-01
9.696041795395602403e-01,9.623356848237575312e-01,9.432807908579452505e-01,8.974802363322531562e-01,8.105782586935544876e-01
1.008056664068542663e+00,9.890770513559730137e-01,9.496863876814813921e-01,8.815367413521770779e-01,7.796285742506028349e-01
9.848831456714540744e-01,9.722908305674161644e-01,9.444630453444109452e-01,8.917276212477059927e-01,8.056880699976712856e-01
1.019308730375179994e+00,1.006409388270462779e+00,9.778133227647631820e-01,9.223198138265211732e-01,8.284922807173256132e-01
9.490272803282988612e-01,9.386478086280678479e-01,9.140331653851021532e-01,8.621557578800340682e-01,7.733716080728005871e-01
9.777354704800824692e-01,9.597625833250604810e-01,9.244031408252391113e-01,8.672229081703024534e-01,7.838213314557186395e-01
9.654000801288359357e-01,9.530628852725508970e-01,9.256979317921498751e-01,8.726658522816607144e-01,7.839793887213221124e-01
9.435631850953253297e-01,9.310427567913543978e-01,9.054303985141840538e-01,8.597369011499731428e-01,7.845099742337652282e-01
9.347373236600787783e-01,9.214919259987078837e-01,8.943387577512683650e-01,8.464534224401594198e-01,7.685438515409255267e-01
9.240550520650100408e-01,9.114401441224597722e-01,8.851587350122531728e-01,8.377269112059659850e-01,7.601179274793008478e-01
9.613325096639895317e-01,9.503284938020482020e-01,9.266001947842663622e-01,8.805689140358929912e-01,8.006758981298025546e-01
9.637755961314709019e-01,9.551278226624568823e-01,9.342091012393406446e-01,8.882731015036050559e-01,8.051512899377814003e-01
9.657658956347517920e-01,9.556352493508620816e-01,9.338655368448544047e-01,8.915503613410958872e-01,8.156138308351865707e-01
9.812562173528276421e-01,9.681185728137751134e-01,9.378370462641013594e-01,8.773065977495517753e-01,7.775329384484467310e-01
1.016848270169907087e+00,1.011014124106123901e+00,9.941317344757961694e-01,9.500236141198660222e-01,8.600175815144712743e-01
9.645919524821963131e-01,9.515030475401432541e-01,9.229652593190600385e-01,8.690824016252195472e-01,7.815033117166271248e-01
9.963038922877363035e-01,9.810470231311673173e-01,9.519269077095129372e-01,9.045692103333602407e-01,8.295957921317399508e-01
9.773044942071897889e-01,9.640591228299089099e-01,9.346386348945288081e-01,8.811489195794360851e-01,7.952385730886881721e-01
9.393777143116394113e-01,9.306177936195981770e-01,9.119810976933507840e-01,8.735317241251671083e-01,8.004729908722290066e-01
9.519949048412933434e-01,9.417344052863511061e-01,9.194475499989991363e-01,8.764411292828220290e-01,8.037362996292370942e-01
9.703789069350510221e-01,9.613036528694073324e-01,9.374832681683948898e-01,8.838744651157558474e-01,7.900032953334488184e-01
9.778129144978342513e-01,9.697638590027664041e-01,9.517902896161859472e-01,9.127658771555647865e-01,8.358168008292876650e-01
9.875782044866121545e-01,9.701450758356402471e-01,9.346094871726331466e-01,8.749615175649467780e-01,7.853863313425750725e-01
9.617922687616911048e-01,9.455073421330482120e-01,9.137589286117092646e-01,8.617615373565447046e-01,7.846539238543541739e-01
9.468786066631109666e-01,9.324239880838207650e-01,9.026731905910109210e-01,8.518323744974436451e-01,7.751111942537560751e-01
9.776194769565894616e-01,9.629544316282283578e-01,9.349197621896825350e-01,8.893187380999505454e-01,8.166326210898579019e-01
9.700014590746169896e-01,9.523829927632664338e-01,9.168024651725223961e-01,8.586722518526266335e-01,7.752421248358130068e-01
9.879521061498743872e-01,9.761706283881325108e-01,9.487110939043678082e-01,8.930564929709970956e-01,7.968849740904279111e-01
9.992949833619391153e-01,9.725332777376353155e-01,9.248636042907093513e-01,8.595290660862188181e-01,7.756408325319901209e-01
9.679071479925575039e-01,9.564027932122755038e-01,9.319580753191273326e-01,8.860022709146204711e-01,8.060487936654734398e-01
9.872482959676328607e-01,9.730575015817151119e-01,9.417298162929187422e-01,8.830967403113688663e-01,7.891019756526852502e-01
9.363516549613086770e-01,9.313534176318838398e-01,9.201953355919926247e-01,8.917082884632631101e-01,8.274575612520435053e-01
9.980244789281527140e-01,9.782684087180558707e-01,9.366637854895319970e-01,8.652576585263659359e-01,7.616092354458415814e-01
9.512276306134855863e-01,9.424638261029979480e-01,9.229694550261754449e-01,8.823002210229101694e-01,8.066288204855155408e-01
9.909251761090517308e-01,9.733254643858847421e-01,9.389138005342521076e-01,8.834263662440481335e-01,8.019462665605280316e-01
9.579158725048479983e-01,9.601694142086349970e-01,9.584113049047171540e-01,9.327900535637122514e-01,8.601332834767055902e-01
9.835456828490647396e-01,9.681912854302140437e-01,9.402300425355084590e-01,8.971102050328195743e-01,8.278756631975742186e-01
9.519928136251547546e-01,9.354288574308665671e-01,9.015473540417460185e-01,8.443204386980721621e-01,7.588297065757821924e-01
9.798590082592507633e-01,9.686653881196705118e-01,9.442253145081537236e-01,8.973216317285386268e-01,8.164744018407155135e-01
9.508760920751119228e-01,9.427008333955718689e-01,9.210323533989570599e-01,8.717998151879801094e-01,7.836030003902000329e-01
9.987385982323382372e-01,9.713913541320641221e-01,9.196816353570137492e-01,8.438117456161955410e-01,7.460779901564579264e-01
9.630349838402483265e-01,9.507692611685792938e-01,9.241456585600114071e-01,8.740553205835903672e-01,7.897933785226888270e-01
1.068438786213427694e+00,1.053281208773073852e+00,1.020930753034829275e+00,9.623772279127420504e-01,8.687163398364405875e-01
9.821179413275593628e-01,9.681147579356285116e-01,9.371551395607369273e-01,8.789287428123150336e-01,7.847211961472408959e-01
9.539757708085161436e-01,9.436163549846127152e-01,9.239766108592843974e-01,8.896633111872591648e-01,8.267063679226946959e-01
9.649022152164181687e-01,9.572839421926040426e-01,9.407160615799385894e-01,9.057995046995402921e-01,8.367646095731220424e-01
9.471950810150334688e-01,9.334094612706326233e-01,9.042725510324495231e-01,8.507309116108516811e-01,7.648047022530043426e-01
9.847634798056100758e-01,9.731329732715706671e-01,9.458308199886050760e-01,8.905862494453954392e-01,7.979345404928077645e-01
