9.530010083633317919e-01,9.464395717748843584e-01,9.296444125495906263e-01,8.917323569344240974e-01,8.160416913638833813e-01
9.164604910318199238e-01,9.105263141650231651e-01,8.953855151716839655e-01,8.662992348342004600e-01,8.163113145209208721e-01
9.366280647185533104e-01,9.285196514376250487e-01,9.095332158940961920e-01,8.740169765285477066e-01,8.142134415378470269e-01
9.388447749018864474e-01,9.330884044096915408e-01,9.179920629416082889e-01,8.852971490149448286e-01,8.212807744308389113e-01
9.872648489692045226e-01,9.769445624615277213e-01,9.529830717088048075e-01,9.039798726129004702e-01,8.199888624013120797e-01
9.225943650295425069e-01,9.182300260511796486e-01,9.065437408763650229e-01,8.842852075890839103e-01,8.417980692503306273e-01
9.380529797113700274e-01,9.306953898176570927e-01,9.123306591764897000e-01,8.729875382749610058e-01,8.003996511657641699e-01
9.300288873990953942e-01,9.237745086005377804e-01,9.083671094187166783e-01,8.783792016079677856e-01,8.218280700182485354e-01
8.835370447993693421e-01,8.766460084408895792e-01,8.580057837440612234e-01,8.188232661719254679e-01,7.504989825614909460e-01
9.563618887900424692e-01,9.473286164716434588e-01,9.254162698425372202e-01,8.816901153540473990e-01,8.058626456626188928e-01
9.103551729263553716e-01,9.054035805171067874e-01,8.919072365276842218e-01,8.644546346763113398e-01,8.125670556806338096e-01
9.432689563194693871e-01,9.378385325470965928e-01,9.245635756267175376e-01,8.987597210684690197e-01,8.449928555270078689e-01
9.379042761930100891e-01,9.312001584759583839e-01,9.147274478101726780e-01,8.818634698327505461e-01,8.225982503019666492e-01
1.005717216798298397e+00,9.947810108066194035e-01,9.697187867509412529e-01,9.196982454935904716e-01,8.313955975516702512e-01
9.408141351345665759e-01,9.331705392643394603e-01,9.138750286171122283e-01,8.736748517375889644e-01,8.048094630463831223e-01
9.441870363949853573e-01,9.388215527797750815e-01,9.254649056184799383e-01,8.990375132716366124e-01,8.420310525597388684e-01
9.566712403302491952e-01,9.495391616509464283e-01,9.323101040436800879e-01,8.972733131412181651e-01,8.306667570885831742e-01
8.994557955325883647e-01,8.934211700337686413e-01,8.780925094906262274e-01,8.495242549813589727e-01,8.004482063150879512e-01
8.900657184638621766e-01,8.849302544504350498e-01,8.701938255218530927e-01,8.374213288594828386e-01,7.768999791311804737e-01
1.075055374538617325e+00,1.068597600732985153e+00,1.055458854670761282e+00,1.030519707202290469e+00,9.681126716118767517e-01
9.478128811085272387e-01,9.411060144194282051e-01,9.247104834145205565e-01,8.922774816241898499e-01,8.317425242962108722e-01
9.509557148233576118e-01,9.403094859992944254e-01,9.156166896568103120e-01,8.654083149122053786e-01,7.793122098057740921e-01
9.449373497405800792e-01,9.370140488008815716e-01,9.177136735800304201e-01,8.789738385623319106e-01,8.108555630971762129e-01
9.100051715916759321e-01,9.035288156464047482e-01,8.874754029872182759e-01,8.562915459945004137e-01,8.003275679251947716e-01
9.716312209282499390e-01,9.603215463561143306e-01,9.337478283047697669e-01,8.785450102072661638e-01,7.855825729645029565e-01
9.011098602955385228e-01,8.978773866184982522e-01,8.883310665807031548e-01,8.685684492277877533e-01,8.254203468019623013e-01
9.409367302018658563e-01,9.316869579561060100e-01,9.093596006967332723e-01,8.637989654037749876e-01,7.896479174997710349e-01
9.460774693322285822e-01,9.404402493210262115e-01,9.263079112644075908e-01,8.975293228726015649e-01,8.390471471354574717e-01
9.312804311143668690e-01,9.236525303158713562e-01,9.044894304145598696e-01,8.650982582967646772e-01,7.970899006123358665e-01
9.363913007459320204e-01,9.296444692012308941e-01,9.132485220598499653e-01,8.812377936310653581e-01,8.221826305757051756e-01
9.346094120006839256e-01,9.290568114498032326e-01,9.151096715993120023e-01,8.859024910704844658e-01,8.249451200820669960e-01
9.702611761302555315e-01,9.635641807932845415e-01,9.477188828481349914e-01,9.171154618355003008e-01,8.576017440373043810e-01
9.435125286844757708e-01,9.398377857283439774e-01,9.288582627755385124e-01,9.035319902735184927e-01,8.464735147446795782e-01
9.002611683537332654e-01,8.962190055899775798e-01,8.849123534321997608e-01,8.617253855496133097e-01,8.114955412213303854e-01
9.067820043906898997e-01,9.024189587707730498e-01,8.909132152923469050e-01,8.691180415701961204e-01,8.244451259038267921e-01
9.487145935654688333e-01,9.452443782118645776e-01,9.365593671622119976e-01,9.189503800198610683e-01,8.703652729997051196e-01
9.418954145997348038e-01,9.376314773130866032e-01,9.256703504963290641e-01,8.988069668219264008e-01,8.396043061724072221e-01
9.797868133983899108e-01,9.718903929631832472e-01,9.531505308797064702e-01,9.144272421510102333e-01,8.388697795858374162e-01
9.713762515465129699e-01,9.632229739885055375e-01,9.435826369813141712e-01,9.033432332424417011e-01,8.310199479920918897e-01
9.481422702040230854e-01,9.423888492378902360e-01,9.275740200571405136e-01,8.961241485875426349e-01,8.352904825268262501e-01
9.494821055967024304e-01,9.440708976071272573e-01,9.306152455745464458e-01,9.037460254863197706e-01,8.486373416282806392e-01
9.646567254932519875e-01,9.559497806810897114e-01,9.350652719984476891e-01,8.930466453170982088e-01,8.222809586865639231e-01
8.917757470826471744e-01,8.868560639141540580e-01,8.726813787316679560e-01,8.406291410055122260e-01,7.798733839734931506e-01
9.621063444992791203e-01,9.562190334775029221e-01,9.419285723349237749e-01,9.136077304584632186e-01,8.550207651692717237e-01
9.585392201956236535e-01,9.497061962346325936e-01,9.293553511591939875e-01,8.905270449646752740e-01,8.249202435232733110e-01
9.550363198891023142e-01,9.469211479175791979e-01,9.273777362823988346e-01,8.881850378999709417e-01,8.204917251221155450e-01
9.059845639582889687e-01,9.020886281374881355e-01,8.901124510958260405e-01,8.625925456146238401e-01,8.080813183852771919e-01
9.383587878761904255e-01,9.318420973196273049e-01,9.162403539472161462e-01,8.852170569884553197e-01,8.243691256348882890e-01
9.224434489262408610e-01,9.161225442041370792e-01,8.994946529859343398e-01,8.648252046657843861e-01,8.054396232150451418e-01
9.388146712429948915e-01,9.340854316422639858e-01,9.214117378671082825e-01,8.939781406723886770e-01,8.394926001599730681e-01
9.633158576911554638e-01,9.536261087590852670e-01,9.304069119790155939e-01,8.815598517577116766e-01,7.971132988378293316e-01
9.503428363564190295e-01,9.432907614296407450e-01,9.263544263851878346e-01,8.931175664011783422e-01,8.324766963582818091e-01
9.891334623934364689e-01,9.815369962489994826e-01,9.641352761715232811e-01,9.285695294701785674e-01,8.590648103921072476e-01
9.155393192187987195e-01,9.082923680755804474e-01,8.892697021483200182e-01,8.468549935419822372e-01,7.679530909503755609e-01
9.336010515197640247e-01,9.255848750369938260e-01,9.060305159529172814e-01,8.678443512802026527e-01,8.041760403514151001e-01
9.322023715949483424e-01,9.246790348099941381e-01,9.063522445555278750e-01,8.688773473127231473e-01,8.012232227293828446e-01
9.128792809267577413e-01,9.062857485116908585e-01,8.894105104332916678e-01,8.551061365032978090e-01,7.906440263009545388e-01
9.025375869170522147e-01,8.956802281503556395e-01,8.781343599442332781e-01,8.436009363860145216e-01,7.838641652307714036e-01
