4.5111e-06,4.24877e-06,4.02704e-06,3.87868e-06,3.70349e-06,3.58483e-06,3.43901e-06,3.32265e-06,3.24078e-06,3.19821e-06,3.16692e-06
4.18134e-06,3.93919e-06,3.74118e-06,3.60446e-06,3.42222e-06,3.30864e-06,3.16959e-06,3.09227e-06,2.98758e-06,2.94734e-06,2.90775e-06
3.88766e-06,3.6607e-06,3.47159e-06,3.35395e-06,3.18402e-06,3.09283e-06,2.94834e-06,2.85565e-06,2.7779e-06,2.73276e-06,2.6855e-06
3.61762e-06,3.40524e-06,3.24344e-06,3.11949e-06,2.96781e-06,2.86995e-06,2.74456e-06,2.66622e-06,2.57823e-06,2.52488e-06,2.48231e-06
3.39147e-06,3.19502e-06,3.04766e-06,2.92537e-06,2.78945e-06,2.69161e-06,2.57803e-06,2.49802e-06,2.41359e-06,2.35618e-06,2.31749e-06
3.19652e-06,3.01463e-06,2.87418e-06,2.76577e-06,2.63525e-06,2.52906e-06,2.43702e-06,2.35054e-06,2.27672e-06,2.21224e-06,2.17616e-06
3.0112e-06,2.84342e-06,2.71903e-06,2.59794e-06,2.48935e-06,2.39268e-06,2.29951e-06,2.21792e-06,2.1349e-06,2.07736e-06,2.04667e-06
2.85069e-06,2.69489e-06,2.57941e-06,2.46048e-06,2.36047e-06,2.26588e-06,2.18e-06,2.10101e-06,2.01753e-06,1.96177e-06,1.93373e-06
2.70621e-06,2.56085e-06,2.45281e-06,2.33706e-06,2.24266e-06,2.1513e-06,2.07088e-06,1.99594e-06,1.9125e-06,1.85875e-06,1.8322e-06
2.57659e-06,2.44053e-06,2.33832e-06,2.22659e-06,2.13581e-06,2.04835e-06,1.97154e-06,1.90032e-06,1.81925e-06,1.76695e-06,1.74107e-06
2.4575e-06,2.32957e-06,2.23203e-06,2.12442e-06,2.03596e-06,1.95405e-06,1.87953e-06,1.81369e-06,1.73358e-06,1.68362e-06,1.6572e-06
2.35021e-06,2.22925e-06,2.13581e-06,2.03242e-06,1.94619e-06,1.86825e-06,1.79655e-06,1.73511e-06,1.6563e-06,1.60905e-06,1.58255e-06
2.24992e-06,2.13626e-06,2.04611e-06,1.94653e-06,1.86188e-06,1.78963e-06,1.71845e-06,1.65924e-06,1.58562e-06,1.53886e-06,1.51052e-06
2.15897e-06,2.05162e-06,1.96381e-06,1.86913e-06,1.78545e-06,1.7178e-06,1.64788e-06,1.59063e-06,1.52066e-06,1.47494e-06,1.44616e-06
2.07543e-06,1.97266e-06,1.88749e-06,1.79623e-06,1.71498e-06,1.65034e-06,1.58257e-06,1.52645e-06,1.45951e-06,1.4156e-06,1.3862e-06
1.99667e-06,1.90234e-06,1.8177e-06,1.73021e-06,1.65162e-06,1.59067e-06,1.52425e-06,1.46786e-06,1.40304e-06,1.36012e-06,1.33302e-06
1.92545e-06,1.83406e-06,1.74899e-06,1.67109e-06,1.59206e-06,1.53118e-06,1.46921e-06,1.41129e-06,1.35091e-06,1.30906e-06,1.28163e-06
1.85565e-06,1.76828e-06,1.68961e-06,1.60975e-06,1.53476e-06,1.476e-06,1.41517e-06,1.36115e-06,1.29959e-06,1.26189e-06,1.23306e-06
1.79427e-06,1.70923e-06,1.63508e-06,1.55647e-06,1.4829e-06,1.42575e-06,1.36673e-06,1.3149e-06,1.25376e-06,1.21624e-06,1.18824e-06
1.73551e-06,1.65351e-06,1.58065e-06,1.50607e-06,1.43504e-06,1.37835e-06,1.32106e-06,1.2714e-06,1.20972e-06,1.17418e-06,1.14873e-06
1.67929e-06,1.59959e-06,1.53116e-06,1.45798e-06,1.38829e-06,1.33292e-06,1.27762e-06,1.22781e-06,1.16868e-06,1.13424e-06,1.10813e-06
1.62516e-06,1.54954e-06,1.47969e-06,1.41481e-06,1.34645e-06,1.29183e-06,1.23609e-06,1.18669e-06,1.13055e-06,1.09788e-06,1.07279e-06
