# xi2
# underflow	  594.31595    	 0.53472876E-01
# overflow	  1.5645285    	 0.21268145E-02
# sum	  745.89489    	 0.58300949E-01
# xmin	xmax	cross	numerror	pdfsymm	pdfplus	pdfminus
  3124.0000    	  3125.0000    	 0.31499948    	 0.14180215E-02	 0.28929474E-01	 0.29073742E-01	 0.30472896E-01	
  3125.0000    	  3126.0000    	 0.31328538    	 0.13471131E-02	 0.28668939E-01	 0.28935902E-01	 0.30045606E-01	
  3126.0000    	  3127.0000    	 0.30613665    	 0.13331285E-02	 0.27845634E-01	 0.28340339E-01	 0.28890769E-01	
  3127.0000    	  3128.0000    	 0.29446382    	 0.13967183E-02	 0.26598002E-01	 0.27393642E-01	 0.27190264E-01	
  3128.0000    	  3129.0000    	 0.27546068    	 0.15556209E-02	 0.24724092E-01	 0.25861347E-01	 0.24773996E-01	
  3129.0000    	  3130.0000    	 0.24633815    	 0.16170111E-02	 0.21951074E-01	 0.23368072E-01	 0.21490303E-01	
  3130.0000    	  3131.0000    	 0.21992978    	 0.14407824E-02	 0.19432225E-01	 0.20995860E-01	 0.18673236E-01	
  3131.0000    	  3132.0000    	 0.19005651    	 0.13632490E-02	 0.16786805E-01	 0.18520688E-01	 0.15681185E-01	
  3132.0000    	  3133.0000    	 0.16551790    	 0.10003787E-02	 0.14815104E-01	 0.16802324E-01	 0.13308419E-01	
  3133.0000    	  3134.0000    	 0.13439884    	 0.77865040E-03	 0.12133602E-01	 0.14067912E-01	 0.10548809E-01	
  3134.0000    	  3135.0000    	 0.10500290    	 0.61972479E-03	 0.95398483E-02	 0.11278907E-01	 0.80556058E-02	
  3135.0000    	  3136.0000    	 0.31455615    	 0.14040058E-02	 0.28900879E-01	 0.29048304E-01	 0.30437480E-01	
  3136.0000    	  3137.0000    	 0.30880569    	 0.13287754E-02	 0.28282165E-01	 0.28553109E-01	 0.29628333E-01	
  3137.0000    	  3138.0000    	 0.30026069    	 0.12989022E-02	 0.27327002E-01	 0.27819391E-01	 0.28342094E-01	
  3138.0000    	  3139.0000    	 0.29111270    	 0.13040399E-02	 0.26306845E-01	 0.27110321E-01	 0.26870205E-01	
  3139.0000    	  3140.0000    	 0.27153362    	 0.13493284E-02	 0.24306870E-01	 0.25458331E-01	 0.24315782E-01	
  3140.0000    	  3141.0000    	 0.24446570    	 0.15217183E-02	 0.21828976E-01	 0.23242095E-01	 0.21377523E-01	
  3141.0000    	  3142.0000    	 0.22162629    	 0.12743758E-02	 0.19698552E-01	 0.21366021E-01	 0.18828687E-01	
  3142.0000    	  3143.0000    	 0.19464090    	 0.10712197E-02	 0.17330909E-01	 0.19215953E-01	 0.16074903E-01	
  3143.0000    	  3144.0000    	 0.16449185    	 0.91098370E-03	 0.14728809E-01	 0.16713010E-01	 0.13220731E-01	
  3144.0000    	  3145.0000    	 0.13343001    	 0.71788803E-03	 0.12054968E-01	 0.13981675E-01	 0.10474851E-01	
  3145.0000    	  3146.0000    	 0.10420835    	 0.60890617E-03	 0.94785889E-02	 0.11212901E-01	 0.79971261E-02	
