0.0595005,0.0585027,0.0576381,0.0560543,0.0533649,0.0511402,0.0484721,0.045466,0.0418585,0.0380485,0.0346642
0.0558354,0.0550608,0.0546557,0.0525968,0.050006,0.047996,0.0449118,0.0422706,0.0388942,0.0355064,0.0318252
0.0527737,0.0518245,0.0510362,0.0494636,0.0468066,0.0451013,0.0420689,0.0391244,0.0361799,0.0323281,0.0294555
0.0497005,0.0487395,0.0481105,0.0463473,0.0441059,0.0419735,0.039258,0.0365374,0.0334557,0.0301417,0.0270699
0.0469161,0.0460616,0.0454196,0.0437072,0.0414582,0.0394731,0.036813,0.0341181,0.0312419,0.0280386,0.0250811
0.0443622,0.04359,0.0430614,0.0413119,0.0391208,0.0373104,0.0346983,0.0319786,0.0292533,0.0261834,0.0232695
0.0420792,0.041281,0.0406257,0.0390271,0.0369101,0.0350081,0.0325481,0.0299804,0.0273601,0.0244194,0.0216772
0.0399079,0.0391568,0.0384955,0.0370704,0.0349386,0.0331178,0.0306255,0.0281319,0.0257807,0.0228264,0.0202591
0.0379117,0.0371636,0.0365405,0.0350283,0.0330736,0.0312227,0.0289657,0.0265194,0.0241309,0.0214208,0.0188876
0.0360488,0.0354454,0.0347208,0.0333207,0.0313197,0.0295767,0.0273327,0.0250291,0.0226898,0.0201041,0.0176287
0.0344024,0.0336376,0.033067,0.0316504,0.0298251,0.0279797,0.0259224,0.0236124,0.0214606,0.0189271,0.0166979
0.0327516,0.0321463,0.0313301,0.0301181,0.0284153,0.026634,0.024525,0.0223296,0.0202063,0.0177361,0.0155386
0.0311908,0.0305026,0.0299209,0.0285762,0.0268122,0.025277,0.0233193,0.0211661,0.0191291,0.016851,0.0145721
0.0298264,0.02916,0.0286055,0.0273221,0.0256862,0.0239095,0.0220833,0.020016,0.0179971,0.0158258,0.0138692
0.0284523,0.0277926,0.0272356,0.0259682,0.0243538,0.0227517,0.020997,0.018956,0.0171212,0.0149634,0.0129854
0.0271886,0.0265688,0.0260536,0.0248595,0.0233541,0.0217278,0.0199733,0.0181206,0.0162322,0.0142758,0.0122657
0.0261574,0.0254104,0.0249945,0.0235767,0.0222216,0.0206567,0.0191317,0.0171949,0.0153628,0.0133889,0.0116339
0.0250145,0.0242565,0.0238479,0.0226461,0.0213826,0.0197455,0.0181582,0.0163766,0.0145147,0.0127443,0.010988
0.0238249,0.0233231,0.0228709,0.0216709,0.0203449,0.0187217,0.0172874,0.0155712,0.0139041,0.0121214,0.0103904
0.0228479,0.0223778,0.0218301,0.0207658,0.0194552,0.0179763,0.016574,0.0148635,0.0131963,0.0114946,0.00977173
0.0219551,0.0214068,0.0209883,0.0198504,0.0186046,0.0170881,0.0157594,0.0141294,0.0125961,0.0109227,0.00933904
0.0211218,0.0205432,0.0201295,0.019053,0.0177702,0.0164308,0.0150035,0.0134095,0.0119044,0.0103296,0.00886844
0.0203135,0.0197424,0.0192968,0.0183065,0.016984,0.0156708,0.0143162,0.0128218,0.011511,0.00986522,0.00842095
0.0195011,0.018914,0.0185215,0.0174908,0.0163471,0.0150965,0.0137434,0.0122602,0.0108245,0.00936681,0.00795491
0.0186795,0.0181847,0.0177743,0.0168331,0.0157051,0.0143888,0.0131373,0.011688,0.010434,0.0089861,0.00759709
0.0179527,0.0174479,0.0169722,0.0160957,0.0149966,0.0137978,0.0125807,0.0111592,0.00992375,0.00848871,0.00716713
0.0172837,0.0167648,0.0163909,0.0155133,0.0144619,0.0132967,0.0120554,0.0107234,0.00949996,0.0080993,0.00688404
0.0167008,0.0161667,0.0156901,0.0148532,0.0138369,0.0127185,0.0115736,0.0102418,0.00907197,0.0077193,0.00648465
0.0160019,0.0155176,0.0151606,0.0143111,0.0132825,0.0122301,0.0110977,0.00983023,0.00866221,0.00742146,0.00623856
0.0155171,0.01497,0.0145847,0.0138309,0.0128274,0.0117395,0.0106778,0.00943284,0.00827358,0.00709406,0.00594869
0.0148927,0.0144341,0.0141019,0.0132811,0.0123515,0.011301,0.0102146,0.00900442,0.00792411,0.00674419,0.00567125
0.0143067,0.0138691,0.0135044,0.0127355,0.0118497,0.0108079,0.00986241,0.00863228,0.00759426,0.00643778,0.0053986
0.0138219,0.0133801,0.0130076,0.0122766,0.0114009,0.0104338,0.00945438,0.00827259,0.00727241,0.00618639,0.00513874
0.0133134,0.0128907,0.0125515,0.0118393,0.0109758,0.0100323,0.00910479,0.00796957,0.00695372,0.00589097,0.00492005
0.0128812,0.0124728,0.0120742,0.0114446,0.0106013,0.00970054,0.00874399,0.00764939,0.00672412,0.00566925,0.0046752
0.0123797,0.0120347,0.0116401,0.0110418,0.0101856,0.00932112,0.0083937,0.00737467,0.00644471,0.00543687,0.00449487
0.0119452,0.0115543,0.01128,0.0105961,0.00990588,0.00893044,0.0081084,0.00705602,0.00615982,0.00519233,0.00431126
0.011554,0.0111496,0.0108485,0.0102307,0.00954353,0.00861748,0.00780946,0.00678746,0.00590253,0.00497731,0.00413204
