# xi4
# underflow	  11497.318    	 0.71925026    
# overflow	  12.246369    	 0.32582378E-01
# sum	  12881.380    	 0.81057190    
# xmin	xmax	cross	numerror	pdfsymm	pdfplus	pdfminus
  1034.0000    	  1035.0000    	  3.0810394    	 0.26301232E-01	 0.12556888    	 0.12556888    	 0.12556888    	
  1035.0000    	  1036.0000    	  3.1022999    	 0.23818434E-01	 0.12455741    	 0.12455741    	 0.12455741    	
  1036.0000    	  1037.0000    	  3.1126989    	 0.20732564E-01	 0.12421377    	 0.12421377    	 0.12421377    	
  1037.0000    	  1038.0000    	  3.1402132    	 0.19185362E-01	 0.12439635    	 0.12439635    	 0.12439635    	
  1038.0000    	  1039.0000    	  3.1528458    	 0.18802210E-01	 0.12419642    	 0.12419642    	 0.12419642    	
  1039.0000    	  1040.0000    	  3.1103301    	 0.17821995E-01	 0.12203711    	 0.12203711    	 0.12203711    	
  1040.0000    	  1041.0000    	  3.0787044    	 0.18253291E-01	 0.12044064    	 0.12044064    	 0.12044064    	
  1041.0000    	  1042.0000    	  2.9618970    	 0.18837304E-01	 0.11593196    	 0.11593196    	 0.11593196    	
  1042.0000    	  1043.0000    	  2.8404386    	 0.20338366E-01	 0.11159278    	 0.11159278    	 0.11159278    	
  1043.0000    	  1044.0000    	  2.6883138    	 0.20584606E-01	 0.10625675    	 0.10625675    	 0.10625675    	
  1044.0000    	  1045.0000    	  2.2716715    	 0.20142014E-01	 0.91551891E-01	 0.91551891E-01	 0.91551891E-01	
  1045.0000    	  1046.0000    	  2.9856478    	 0.25577340E-01	 0.12225000    	 0.12225000    	 0.12225000    	
  1046.0000    	  1047.0000    	  3.0937306    	 0.23205315E-01	 0.12499161    	 0.12499161    	 0.12499161    	
  1047.0000    	  1048.0000    	  3.0584943    	 0.20769288E-01	 0.12237026    	 0.12237026    	 0.12237026    	
  1048.0000    	  1049.0000    	  3.0829109    	 0.18996762E-01	 0.12254854    	 0.12254854    	 0.12254854    	
  1049.0000    	  1050.0000    	  3.0910276    	 0.18004519E-01	 0.12175834    	 0.12175834    	 0.12175834    	
  1050.0000    	  1051.0000    	  3.0731263    	 0.18089619E-01	 0.12095271    	 0.12095271    	 0.12095271    	
  1051.0000    	  1052.0000    	  3.0325951    	 0.17564140E-01	 0.11865787    	 0.11865787    	 0.11865787    	
  1052.0000    	  1053.0000    	  2.8915684    	 0.18138996E-01	 0.11393674    	 0.11393674    	 0.11393674    	
  1053.0000    	  1054.0000    	  2.7673198    	 0.18976450E-01	 0.10881583    	 0.10881583    	 0.10881583    	
  1054.0000    	  1055.0000    	  2.6168207    	 0.20297875E-01	 0.10440076    	 0.10440076    	 0.10440076    	
  1055.0000    	  1056.0000    	  2.3167455    	 0.20329594E-01	 0.93806313E-01	 0.93806313E-01	 0.93806313E-01	
  1056.0000    	  1057.0000    	  2.9132262    	 0.25336763E-01	 0.11833849    	 0.11833849    	 0.11833849    	
  1057.0000    	  1058.0000    	  2.9536216    	 0.22225964E-01	 0.11915707    	 0.11915707    	 0.11915707    	
  1058.0000    	  1059.0000    	  2.9686485    	 0.20112912E-01	 0.11866208    	 0.11866208    	 0.11866208    	
  1059.0000    	  1060.0000    	  3.0018872    	 0.18738949E-01	 0.11939894    	 0.11939894    	 0.11939894    	
  1060.0000    	  1061.0000    	  3.0091674    	 0.18024049E-01	 0.11879172    	 0.11879172    	 0.11879172    	
  1061.0000    	  1062.0000    	  3.0067168    	 0.17451300E-01	 0.11793833    	 0.11793833    	 0.11793833    	
  1062.0000    	  1063.0000    	  2.9411862    	 0.16782793E-01	 0.11531856    	 0.11531856    	 0.11531856    	
  1063.0000    	  1064.0000    	  2.8578841    	 0.16939602E-01	 0.11234171    	 0.11234171    	 0.11234171    	
  1064.0000    	  1065.0000    	  2.7330427    	 0.17715283E-01	 0.10783762    	 0.10783762    	 0.10783762    	
  1065.0000    	  1066.0000    	  2.5670379    	 0.18755871E-01	 0.10232604    	 0.10232604    	 0.10232604    	
  1066.0000    	  1067.0000    	  2.3142643    	 0.20268479E-01	 0.93450674E-01	 0.93450674E-01	 0.93450674E-01	
  1067.0000    	  1068.0000    	  1.6633544    	 0.19128869E-01	 0.64922727E-01	 0.64922727E-01	 0.64922727E-01	
  1068.0000    	  1069.0000    	  2.9670277    	 0.22800007E-01	 0.12019103    	 0.12019103    	 0.12019103    	
  1069.0000    	  1070.0000    	  2.9478965    	 0.19883871E-01	 0.11805407    	 0.11805407    	 0.11805407    	
  1070.0000    	  1071.0000    	  2.9482064    	 0.18432688E-01	 0.11736996    	 0.11736996    	 0.11736996    	
  1071.0000    	  1072.0000    	  2.9573326    	 0.17251596E-01	 0.11688705    	 0.11688705    	 0.11688705    	
  1072.0000    	  1073.0000    	  2.9459172    	 0.16687902E-01	 0.11602062    	 0.11602062    	 0.11602062    	
  1073.0000    	  1074.0000    	  2.8861476    	 0.16540214E-01	 0.11344123    	 0.11344123    	 0.11344123    	
  1074.0000    	  1075.0000    	  2.8017377    	 0.16782933E-01	 0.11023121    	 0.11023121    	 0.11023121    	
  1075.0000    	  1076.0000    	  2.6706015    	 0.17306833E-01	 0.10538303    	 0.10538303    	 0.10538303    	
  1076.0000    	  1077.0000    	  2.4966115    	 0.17905941E-01	 0.99627040E-01	 0.99627040E-01	 0.99627040E-01	
  1077.0000    	  1078.0000    	  2.2606395    	 0.17960273E-01	 0.91317195E-01	 0.91317195E-01	 0.91317195E-01	
  1078.0000    	  1079.0000    	  2.6559215    	 0.24432499E-01	 0.10921757    	 0.10921757    	 0.10921757    	
  1079.0000    	  1080.0000    	  2.8112708    	 0.21834668E-01	 0.11423593    	 0.11423593    	 0.11423593    	
  1080.0000    	  1081.0000    	  2.8852915    	 0.19380737E-01	 0.11569804    	 0.11569804    	 0.11569804    	
  1081.0000    	  1082.0000    	  2.8780762    	 0.18007176E-01	 0.11493402    	 0.11493402    	 0.11493402    	
  1082.0000    	  1083.0000    	  2.9151347    	 0.17376075E-01	 0.11556577    	 0.11556577    	 0.11556577    	
  1083.0000    	  1084.0000    	  2.8844555    	 0.16698528E-01	 0.11372322    	 0.11372322    	 0.11372322    	
  1084.0000    	  1085.0000    	  2.8241787    	 0.16142620E-01	 0.11134023    	 0.11134023    	 0.11134023    	
  1085.0000    	  1086.0000    	  2.7290651    	 0.15892493E-01	 0.10759187    	 0.10759187    	 0.10759187    	
  1086.0000    	  1087.0000    	  2.6345518    	 0.16441595E-01	 0.10437837    	 0.10437837    	 0.10437837    	
  1087.0000    	  1088.0000    	  2.4597900    	 0.16775540E-01	 0.98746434E-01	 0.98746434E-01	 0.98746434E-01	
  1088.0000    	  1089.0000    	  2.2881147    	 0.18497354E-01	 0.92975800E-01	 0.92975800E-01	 0.92975800E-01	
  1089.0000    	  1090.0000    	  2.7494857    	 0.24089389E-01	 0.11212511    	 0.11212511    	 0.11212511    	
  1090.0000    	  1091.0000    	  2.7839804    	 0.21748797E-01	 0.11303320    	 0.11303320    	 0.11303320    	
  1091.0000    	  1092.0000    	  2.8134843    	 0.19048038E-01	 0.11524378    	 0.11524378    	 0.11524378    	
  1092.0000    	  1093.0000    	  2.8256849    	 0.17724752E-01	 0.11261830    	 0.11261830    	 0.11261830    	
  1093.0000    	  1094.0000    	  2.8489725    	 0.17331629E-01	 0.11351308    	 0.11351308    	 0.11351308    	
  1094.0000    	  1095.0000    	  2.8046612    	 0.16480761E-01	 0.11069442    	 0.11069442    	 0.11069442    	
  1095.0000    	  1096.0000    	  2.7934183    	 0.15920881E-01	 0.11001464    	 0.11001464    	 0.11001464    	
  1096.0000    	  1097.0000    	  2.7182460    	 0.15617185E-01	 0.10724460    	 0.10724460    	 0.10724460    	
  1097.0000    	  1098.0000    	  2.5787195    	 0.16276162E-01	 0.10328760    	 0.10328760    	 0.10328760    	
  1098.0000    	  1099.0000    	  2.4295639    	 0.16592011E-01	 0.97665243E-01	 0.97665243E-01	 0.97665243E-01	
  1099.0000    	  1100.0000    	  2.1780240    	 0.17469035E-01	 0.88511074E-01	 0.88511074E-01	 0.88511074E-01	
  1100.0000    	  1101.0000    	  2.6296450    	 0.24725811E-01	 0.10861279    	 0.10861279    	 0.10861279    	
  1101.0000    	  1102.0000    	  2.4040134    	 0.19862458E-01	 0.95479822E-01	 0.95479822E-01	 0.95479822E-01	
  1102.0000    	  1103.0000    	  2.7595064    	 0.19308824E-01	 0.11101402    	 0.11101402    	 0.11101402    	
  1103.0000    	  1104.0000    	  2.8047519    	 0.17858498E-01	 0.11216197    	 0.11216197    	 0.11216197    	
  1104.0000    	  1105.0000    	  2.7770627    	 0.16423460E-01	 0.11042787    	 0.11042787    	 0.11042787    	
  1105.0000    	  1106.0000    	  2.7792536    	 0.15939025E-01	 0.11021529    	 0.11021529    	 0.11021529    	
  1106.0000    	  1107.0000    	  2.7152846    	 0.16442040E-01	 0.10736144    	 0.10736144    	 0.10736144    	
  1107.0000    	  1108.0000    	  2.6624481    	 0.15492272E-01	 0.10555459    	 0.10555459    	 0.10555459    	
  1108.0000    	  1109.0000    	  2.5039725    	 0.16022754E-01	 0.10089383    	 0.10089383    	 0.10089383    	
  1109.0000    	  1110.0000    	  2.3693092    	 0.16648147E-01	 0.95252309E-01	 0.95252309E-01	 0.95252309E-01	
  1110.0000    	  1111.0000    	  2.1895312    	 0.16997698E-01	 0.89534748E-01	 0.89534748E-01	 0.89534748E-01	
  1111.0000    	  1112.0000    	  2.6601586    	 0.24424104E-01	 0.10995477    	 0.10995477    	 0.10995477    	
  1112.0000    	  1113.0000    	  2.7045855    	 0.21449951E-01	 0.11151956    	 0.11151956    	 0.11151956    	
  1113.0000    	  1114.0000    	  2.6873180    	 0.18581573E-01	 0.10871144    	 0.10871144    	 0.10871144    	
  1114.0000    	  1115.0000    	  2.7190557    	 0.17325648E-01	 0.10884279    	 0.10884279    	 0.10884279    	
  1115.0000    	  1116.0000    	  2.7167369    	 0.16519625E-01	 0.10809512    	 0.10809512    	 0.10809512    	
  1116.0000    	  1117.0000    	  2.7381659    	 0.15805107E-01	 0.10859633    	 0.10859633    	 0.10859633    	
  1117.0000    	  1118.0000    	  2.7026676    	 0.15789583E-01	 0.10701482    	 0.10701482    	 0.10701482    	
  1118.0000    	  1119.0000    	  2.5617407    	 0.14981633E-01	 0.10268262    	 0.10268262    	 0.10268262    	
  1119.0000    	  1120.0000    	  2.5176361    	 0.16561985E-01	 0.10046458    	 0.10046458    	 0.10046458    	
  1120.0000    	  1121.0000    	  2.3411002    	 0.15691824E-01	 0.94510943E-01	 0.94510943E-01	 0.94510943E-01	
  1121.0000    	  1122.0000    	  2.1027107    	 0.15797344E-01	 0.86087644E-01	 0.86087644E-01	 0.86087644E-01	
  1122.0000    	  1123.0000    	  2.5580635    	 0.23184815E-01	 0.10500514    	 0.10500514    	 0.10500514    	
  1123.0000    	  1124.0000    	  2.5739183    	 0.19980696E-01	 0.10499792    	 0.10499792    	 0.10499792    	
  1124.0000    	  1125.0000    	  2.6497777    	 0.18318871E-01	 0.10707850    	 0.10707850    	 0.10707850    	
  1125.0000    	  1126.0000    	  2.6444904    	 0.16958061E-01	 0.10591623    	 0.10591623    	 0.10591623    	
  1126.0000    	  1127.0000    	  2.6659828    	 0.15952141E-01	 0.10681942    	 0.10681942    	 0.10681942    	
  1127.0000    	  1128.0000    	  2.6659521    	 0.15420204E-01	 0.10590019    	 0.10590019    	 0.10590019    	
  1128.0000    	  1129.0000    	  2.6222036    	 0.15021468E-01	 0.10386365    	 0.10386365    	 0.10386365    	
  1129.0000    	  1130.0000    	  2.5906530    	 0.15260835E-01	 0.10296290    	 0.10296290    	 0.10296290    	
  1130.0000    	  1131.0000    	  2.4471645    	 0.15190134E-01	 0.97999667E-01	 0.97999667E-01	 0.97999667E-01	
  1131.0000    	  1132.0000    	  2.3015884    	 0.16200018E-01	 0.93568149E-01	 0.93568149E-01	 0.93568149E-01	
  1132.0000    	  1133.0000    	  1.9673624    	 0.15043976E-01	 0.80814078E-01	 0.80814078E-01	 0.80814078E-01	
  1133.0000    	  1134.0000    	  2.5120520    	 0.22800960E-01	 0.10362341    	 0.10362341    	 0.10362341    	
  1134.0000    	  1135.0000    	  2.5178807    	 0.19750737E-01	 0.10217429    	 0.10217429    	 0.10217429    	
  1135.0000    	  1136.0000    	  2.3275973    	 0.17118165E-01	 0.95156871E-01	 0.95156871E-01	 0.95156871E-01	
  1136.0000    	  1137.0000    	  2.6231618    	 0.16921828E-01	 0.10530724    	 0.10530724    	 0.10530724    	
  1137.0000    	  1138.0000    	  2.6030161    	 0.15878708E-01	 0.10390824    	 0.10390824    	 0.10390824    	
  1138.0000    	  1139.0000    	  2.6312442    	 0.15424258E-01	 0.10466591    	 0.10466591    	 0.10466591    	
  1139.0000    	  1140.0000    	  2.5809246    	 0.14715044E-01	 0.10302905    	 0.10302905    	 0.10302905    	
  1140.0000    	  1141.0000    	  2.4901823    	 0.14769102E-01	 0.99203985E-01	 0.99203985E-01	 0.99203985E-01	
  1141.0000    	  1142.0000    	  2.3983443    	 0.14488921E-01	 0.96297453E-01	 0.96297453E-01	 0.96297453E-01	
  1142.0000    	  1143.0000    	  2.2363843    	 0.14987671E-01	 0.90581422E-01	 0.90581422E-01	 0.90581422E-01	
  1143.0000    	  1144.0000    	 0.78701172    	 0.99442222E-02	 0.26976112E-01	 0.26976112E-01	 0.26976112E-01	
  1144.0000    	  1145.0000    	  2.4560383    	 0.22523344E-01	 0.10262290    	 0.10262290    	 0.10262290    	
  1145.0000    	  1146.0000    	  2.5260304    	 0.19639317E-01	 0.10322992    	 0.10322992    	 0.10322992    	
  1146.0000    	  1147.0000    	  2.5152024    	 0.17914657E-01	 0.10419684    	 0.10419684    	 0.10419684    	
  1147.0000    	  1148.0000    	  2.5672877    	 0.16603546E-01	 0.10379379    	 0.10379379    	 0.10379379    	
  1148.0000    	  1149.0000    	  2.5560445    	 0.15463428E-01	 0.10219136    	 0.10219136    	 0.10219136    	
  1149.0000    	  1150.0000    	  2.5702920    	 0.15313293E-01	 0.10245690    	 0.10245690    	 0.10245690    	
  1150.0000    	  1151.0000    	  2.5322376    	 0.14638219E-01	 0.10088129    	 0.10088129    	 0.10088129    	
  1151.0000    	  1152.0000    	  2.4911366    	 0.14285233E-01	 0.99384643E-01	 0.99384643E-01	 0.99384643E-01	
  1152.0000    	  1153.0000    	  2.3368808    	 0.14076360E-01	 0.94010480E-01	 0.94010480E-01	 0.94010480E-01	
  1153.0000    	  1154.0000    	  2.1862514    	 0.14874111E-01	 0.89786049E-01	 0.89786049E-01	 0.89786049E-01	
  1154.0000    	  1155.0000    	  1.9777440    	 0.15185395E-01	 0.81860596E-01	 0.81860596E-01	 0.81860596E-01	
  1155.0000    	  1156.0000    	  2.3911127    	 0.22490606E-01	 0.99960657E-01	 0.99960657E-01	 0.99960657E-01	
  1156.0000    	  1157.0000    	  2.4685658    	 0.19452956E-01	 0.10044634    	 0.10044634    	 0.10044634    	
  1157.0000    	  1158.0000    	  2.4534051    	 0.17449225E-01	 0.99279793E-01	 0.99279793E-01	 0.99279793E-01	
  1158.0000    	  1159.0000    	  2.5079581    	 0.16249470E-01	 0.10095416    	 0.10095416    	 0.10095416    	
  1159.0000    	  1160.0000    	  2.5309864    	 0.15295914E-01	 0.10135120    	 0.10135120    	 0.10135120    	
  1160.0000    	  1161.0000    	  2.5216297    	 0.14974947E-01	 0.10083891    	 0.10083891    	 0.10083891    	
  1161.0000    	  1162.0000    	  2.4702499    	 0.14171646E-01	 0.98385437E-01	 0.98385437E-01	 0.98385437E-01	
  1162.0000    	  1163.0000    	  2.4355585    	 0.14285025E-01	 0.97540269E-01	 0.97540269E-01	 0.97540269E-01	
  1163.0000    	  1164.0000    	  2.3062325    	 0.14764552E-01	 0.93144247E-01	 0.93144247E-01	 0.93144247E-01	
  1164.0000    	  1165.0000    	  2.1539693    	 0.13841954E-01	 0.87862570E-01	 0.87862570E-01	 0.87862570E-01	
  1165.0000    	  1166.0000    	  1.9785820    	 0.14554912E-01	 0.82128598E-01	 0.82128598E-01	 0.82128598E-01	
  1166.0000    	  1167.0000    	  2.3941953    	 0.22588458E-01	 0.99474452E-01	 0.99474452E-01	 0.99474452E-01	
  1167.0000    	  1168.0000    	  2.4092866    	 0.19576607E-01	 0.98303252E-01	 0.98303252E-01	 0.98303252E-01	
  1168.0000    	  1169.0000    	  2.4154865    	 0.17106139E-01	 0.97980036E-01	 0.97980036E-01	 0.97980036E-01	
  1169.0000    	  1170.0000    	  2.4397913    	 0.16049963E-01	 0.98451601E-01	 0.98451601E-01	 0.98451601E-01	
  1170.0000    	  1171.0000    	  2.4700544    	 0.15201999E-01	 0.98963978E-01	 0.98963978E-01	 0.98963978E-01	
  1171.0000    	  1172.0000    	  2.4527888    	 0.14322459E-01	 0.97955247E-01	 0.97955247E-01	 0.97955247E-01	
  1172.0000    	  1173.0000    	  2.4614495    	 0.14323024E-01	 0.98486867E-01	 0.98486867E-01	 0.98486867E-01	
  1173.0000    	  1174.0000    	  2.3757235    	 0.13691419E-01	 0.95286467E-01	 0.95286467E-01	 0.95286467E-01	
  1174.0000    	  1175.0000    	  2.2460724    	 0.13843987E-01	 0.90907590E-01	 0.90907590E-01	 0.90907590E-01	
  1175.0000    	  1176.0000    	  2.0893480    	 0.13634263E-01	 0.86176805E-01	 0.86176805E-01	 0.86176805E-01	
  1176.0000    	  1177.0000    	  1.9738740    	 0.14888065E-01	 0.82436873E-01	 0.82436873E-01	 0.82436873E-01	
  1177.0000    	  1178.0000    	  2.2885367    	 0.21385028E-01	 0.95310314E-01	 0.95310314E-01	 0.95310314E-01	
  1178.0000    	  1179.0000    	  2.3244692    	 0.19152362E-01	 0.94849186E-01	 0.94849186E-01	 0.94849186E-01	
  1179.0000    	  1180.0000    	  2.3585520    	 0.17179909E-01	 0.95831893E-01	 0.95831893E-01	 0.95831893E-01	
  1180.0000    	  1181.0000    	  2.3884407    	 0.15830266E-01	 0.96693927E-01	 0.96693927E-01	 0.96693927E-01	
  1181.0000    	  1182.0000    	  2.4236892    	 0.14779341E-01	 0.97345494E-01	 0.97345494E-01	 0.97345494E-01	
  1182.0000    	  1183.0000    	  2.4284475    	 0.14181825E-01	 0.97290764E-01	 0.97290764E-01	 0.97290764E-01	
  1183.0000    	  1184.0000    	  2.3274793    	 0.13584091E-01	 0.93302536E-01	 0.93302536E-01	 0.93302536E-01	
  1184.0000    	  1185.0000    	  2.3443265    	 0.14027723E-01	 0.94316213E-01	 0.94316213E-01	 0.94316213E-01	
  1185.0000    	  1186.0000    	  2.2665386    	 0.14344378E-01	 0.91771989E-01	 0.91771989E-01	 0.91771989E-01	
  1186.0000    	  1187.0000    	  2.1027174    	 0.13843144E-01	 0.86207340E-01	 0.86207340E-01	 0.86207340E-01	
  1187.0000    	  1188.0000    	  1.9049818    	 0.14247732E-01	 0.79582532E-01	 0.79582532E-01	 0.79582532E-01	
  1188.0000    	  1189.0000    	  2.2992905    	 0.22793490E-01	 0.94163450E-01	 0.94163450E-01	 0.94163450E-01	
  1189.0000    	  1190.0000    	  2.2998177    	 0.18973231E-01	 0.94286404E-01	 0.94286404E-01	 0.94286404E-01	
  1190.0000    	  1191.0000    	  2.3570011    	 0.17659689E-01	 0.96337922E-01	 0.96337922E-01	 0.96337922E-01	
  1191.0000    	  1192.0000    	  2.3383172    	 0.15361944E-01	 0.94465129E-01	 0.94465129E-01	 0.94465129E-01	
  1192.0000    	  1193.0000    	  2.3656407    	 0.14543496E-01	 0.95203300E-01	 0.95203300E-01	 0.95203300E-01	
  1193.0000    	  1194.0000    	  2.3914693    	 0.13996243E-01	 0.96135378E-01	 0.96135378E-01	 0.96135378E-01	
  1194.0000    	  1195.0000    	  2.3370789    	 0.13625583E-01	 0.95053837E-01	 0.95053837E-01	 0.95053837E-01	
  1195.0000    	  1196.0000    	  2.3115777    	 0.13611757E-01	 0.93431756E-01	 0.93431756E-01	 0.93431756E-01	
  1196.0000    	  1197.0000    	  2.2025678    	 0.13494583E-01	 0.89321398E-01	 0.89321398E-01	 0.89321398E-01	
  1197.0000    	  1198.0000    	  2.0231054    	 0.13083749E-01	 0.83135807E-01	 0.83135807E-01	 0.83135807E-01	
  1198.0000    	  1199.0000    	  1.8648635    	 0.14058495E-01	 0.78092883E-01	 0.78092883E-01	 0.78092883E-01	
  1199.0000    	  1200.0000    	  2.2370999    	 0.21518319E-01	 0.94877624E-01	 0.94877624E-01	 0.94877624E-01	
  1200.0000    	  1201.0000    	  2.2567670    	 0.18666583E-01	 0.92692050E-01	 0.92692050E-01	 0.92692050E-01	
  1201.0000    	  1202.0000    	  2.2556009    	 0.16621844E-01	 0.92073396E-01	 0.92073396E-01	 0.92073396E-01	
  1202.0000    	  1203.0000    	  2.3092038    	 0.15138444E-01	 0.93416738E-01	 0.93416738E-01	 0.93416738E-01	
  1203.0000    	  1204.0000    	  2.3305082    	 0.14333314E-01	 0.93950297E-01	 0.93950297E-01	 0.93950297E-01	
